潘广路,127,6
彭浦新村,127,68
浦电路,127,75
浦东大道,127,60
浦东国际机场,127,38
浦江镇,127,26
浦三路,127,11
七宝,127,97
祁华路,127,2
祁连山路,127,31
祁连山南路,127,22
曲阜路,127,28
曲阳路,127,35
人民广场,127,208
三林,127,34
三林东,127,18
三门路,127,10
陕西南路,127,149
商城路,127,61
上大路,127,25
上海大学站,127,38
上海动物园,127,15
上海儿童医学中心,127,29
上海火车站,127,337
上海科技馆,127,45
上海马戏城,127,45
上海南站,127,108
上海汽车城,127,7
上海赛车场,127,219
上海体育场,127,53
上海体育馆,127,103
上海图书馆,127,21
上海西站,127,33
上海野生动物园,127,16
上海游泳馆,127,15
上南路,127,12
佘山,127,33
申江路,127,1
沈杜公路,127,125
石龙路,127,26
世纪大道,127,137
世纪公园,127,28
市光路,127,39
书院,127,1
水产路,127,7
水城路,127,31
四川北路,127,49
四平路,127,42
泗泾,127,34
松江大学城,127,64
松江南站,127,12
松江体育中心,127,21
松江新城,127,37
淞浜路,127,14
淞发路,127,16
淞虹路,127,79
宋园路,127,30
唐镇,127,36
塘桥,127,76
桃浦新村,127,42
提篮桥,127,8
天潼路,127,61
铁力路,127,8
通河新村,127,69
同济大学,127,28
外高桥保税区北,127,18
外高桥保税区南,127,15
外环路,127,54
威宁路,127,61
文井路,127,5
汶水路,127,61
五角场,127,34
五莲路,127,34
五洲大道,127,3
武宁路,127,22
武威路,127,7
西藏北路,127,54
西藏南路,127,107
翔殷路,127,25
小南门,127,32
莘庄,127,226
新场,127,21
新村路,127,47
新江湾城,127,9
新天地,127,37
新闸路,127,41
星中路,127,20
行知路,127,59
徐家汇,127,202
徐泾东,127,137
延安西路,127,60
延长路,127,99
延吉中路,127,34
杨高北路,127,14
杨高南路,127,29
杨高中路,127,62
杨树浦路,127,39
杨思,127,52
耀华路,127,34
伊犁路,127,43
宜山路,127,95
殷高西路,127,36
银都路,127,16
邮电新村,127,30
友谊路,127,13
友谊西路,127,9
御桥,127,24
豫园,127,69
源深体育中心,127,16
远东大道,127,4
云锦路,127,6
云山路,127,25
云台路,127,25
张华浜,127,1
张江高科,127,69
兆丰路,127,16
肇嘉浜路,127,83
真北路,127,31
真如,127,27
镇坪路,127,82
中春路,127,19
中华艺术宫,127,4
中山北路,127,49
中山公园,127,172
中潭路,127,40
中兴路,127,35
周浦东,127,26
洲海路,127,17
颛桥,127,20
紫藤路,127,9
醉白池,127,15
爱国路,128,14
安亭,128,43
鞍山新村,128,31
白银路,128,16
宝安公路,128,31
宝山路,128,33
宝杨路,128,18
北桥,128,30
北新泾,128,64
北洋泾路,128,31
博兴路,128,24
曹杨路,128,129
漕宝路,128,96
漕河泾开发区,128,69
漕溪路,128,25
昌吉东路,128,6
昌平路,128,50
长江南路,128,35
长清路,128,31
长寿路,128,80
常熟路,128,83
场中路,128,35
成山路,128,62
赤峰路,128,29
川沙,128,44
创新中路,128,2
春申路,128,9
打浦桥,128,103
大柏树,128,49
大场镇,128,4
大渡河路,128,24
大华三路,128,41
大连路,128,38
大木桥路 ,128,42
大世界,128,40
德平路,128,31
滴水湖,128,5
东安路,128,115
东宝兴路,128,27
东昌路,128,95
东川路,128,36
东方体育中心,128,3
东靖路,128,9
东陆路,128,10
东明路,128,21
洞泾,128,33
芳华路,128,58
丰庄,128,22
枫桥路,128,41
复兴岛,128,3
富锦路,128,58
港城路,128,5
高科西路,128,14
高青路,128,20
共富新村,128,63
共康路,128,35
顾村公园,128,32
光明路,128,9
广兰路,128,93
桂林路,128,70
国际客运中心,128,12
国权路,128,23
海伦路,128,47
海天三路,128,2
汉中路,128,60
航津路,128,14
航头东,128,1
航中路,128,23
合川路,128,45
鹤沙航城,128,26
衡山路,128,22
虹口足球场,128,83
虹桥1号航站楼,128,11
虹桥2号航站楼,128,75
虹桥火车站,128,96
虹桥路,128,85
后滩,128,5
呼兰路,128,22
花木路,128,19
花桥,128,28
华宁路,128,5
华夏东路,128,31
华夏西路,128,18
华夏中路,128,1
黄陂南路,128,83
黄兴公园,128,25
黄兴路,128,28
惠南,128,36
惠南东,128,2
嘉定北,128,51
嘉定西,128,22
嘉定新城,128,20
嘉善路,128,34
剑川路,128,18
江浦公园,128,21
江浦路,128,64
江苏路,128,110
江湾体育场,128,40
江湾镇,128,56
江杨北路,128,18
江月路,128,36
交通大学,128,47
金海路,128,25
金京路,128,18
金科路,128,45
金平路,128,30
金桥路,128,29
金沙江路,128,62
金沙江西路,128,3
金运路,128,40
锦江乐园,128,39
锦绣路,128,26
静安寺,128,137
九亭,128,74
巨峰路,128,22
岚皋路,128,37
蓝村路,128,42
老西门,128,80
李子园路,128,45
莲花路,128,174
联航路,128,15
临港大道,128,11
临平路,128,49
临沂新村,128,32
灵岩南路,128,18
凌空路,128,5
凌兆新村,128,13
刘行,128,22
龙柏新村,128,28
龙漕路,128,42
龙华,128,15
龙华中路,128,20
龙溪路,128,18
龙阳路,128,110
龙耀路,128,6
隆昌路,128,19
隆德路,128,26
娄山关路,128,95
芦恒路,128,30
鲁班路,128,47
陆家浜路,128,102
陆家嘴,128,143
罗南新村,128,2
罗山路,128,15
马当路,128,40
马陆,128,29
美兰湖,128,26
民生路,128,19
闵行开发区,128,7
南陈路,128,20
南京东路,128,189
南京西路,128,142
南浦大桥,128,32
南翔,128,86
嫩江路,128,28
宁国路,128,25
潘广路,128,8
彭浦新村,128,71
浦电路,128,94
浦东大道,128,61
浦东国际机场,128,29
浦江镇,128,24
浦三路,128,15
七宝,128,81
祁华路,128,2
祁连山路,128,35
祁连山南路,128,13
曲阜路,128,45
曲阳路,128,43
人民广场,128,199
三林,128,39
三林东,128,14
三门路,128,8
陕西南路,128,182
商城路,128,74
上大路,128,16
上海大学站,128,39
上海动物园,128,24
上海儿童医学中心,128,26
上海火车站,128,385
上海科技馆,128,58
上海马戏城,128,53
上海南站,128,144
上海汽车城,128,5
上海赛车场,128,44
上海体育场,128,59
上海体育馆,128,66
上海图书馆,128,22
上海西站,128,35
上海野生动物园,128,7
上海游泳馆,128,15
上南路,128,15
佘山,128,37
申江路,128,1
沈杜公路,128,39
石龙路,128,37
世纪大道,128,104
世纪公园,128,23
市光路,128,26
书院,128,6
水产路,128,17
水城路,128,30
四川北路,128,59
四平路,128,41
泗泾,128,29
松江大学城,128,79
松江南站,128,10
松江体育中心,128,10
松江新城,128,35
淞浜路,128,20
淞发路,128,10
淞虹路,128,103
宋园路,128,31
唐镇,128,44
塘桥,128,68
桃浦新村,128,35
提篮桥,128,8
天潼路,128,56
铁力路,128,11
通河新村,128,51
同济大学,128,43
外高桥保税区北,128,10
外高桥保税区南,128,8
外环路,128,48
威宁路,128,48
文井路,128,6
汶水路,128,60
五角场,128,40
五莲路,128,24
五洲大道,128,4
武宁路,128,21
武威路,128,9
西藏北路,128,74
西藏南路,128,88
翔殷路,128,26
小南门,128,40
莘庄,128,193
新场,128,9
新村路,128,39
新江湾城,128,17
新天地,128,36
新闸路,128,29
星中路,128,24
行知路,128,42
徐家汇,128,218
徐泾东,128,112
延安西路,128,66
延长路,128,85
延吉中路,128,30
杨高北路,128,15
杨高南路,128,37
杨高中路,128,64
杨树浦路,128,40
杨思,128,48
耀华路,128,42
伊犁路,128,32
宜山路,128,92
殷高东路,128,2
殷高西路,128,28
银都路,128,11
邮电新村,128,39
友谊路,128,11
友谊西路,128,14
御桥,128,18
豫园,128,56
源深体育中心,128,20
远东大道,128,1
云锦路,128,4
云山路,128,19
云台路,128,30
张华浜,128,1
张江高科,128,58
兆丰路,128,18
肇嘉浜路,128,88
真北路,128,38
真如,128,20
镇坪路,128,67
中春路,128,26
中华艺术宫,128,4
中山北路,128,59
中山公园,128,159
中潭路,128,47
中兴路,128,48
周浦东,128,11
洲海路,128,4
颛桥,128,27
紫藤路,128,3
醉白池,128,12
爱国路,129,20
安亭,129,27
鞍山新村,129,25
白银路,129,21
宝安公路,129,37
宝山路,129,39
宝杨路,129,18
北桥,129,25
北新泾,129,57
北洋泾路,129,16
博兴路,129,20
曹杨路,129,130
漕宝路,129,91
漕河泾开发区,129,71
漕溪路,129,28
昌吉东路,129,4
昌平路,129,54
长江南路,129,39
长清路,129,17
长寿路,129,74
常熟路,129,115
场中路,129,26
成山路,129,61
赤峰路,129,27
川沙,129,41
创新中路,129,13
春申路,129,9
打浦桥,129,104
大柏树,129,45
大场镇,129,7
大渡河路,129,15
大华三路,129,75
大连路,129,53
大木桥路 ,129,47
大世界,129,42
德平路,129,32
滴水湖,129,7
东安路,129,135
东宝兴路,129,30
东昌路,129,100
东川路,129,51
东方体育中心,129,12
东靖路,129,4
东陆路,129,13
东明路,129,20
洞泾,129,27
芳华路,129,73
丰庄,129,20
枫桥路,129,49
复兴岛,129,1
富锦路,129,48
港城路,129,11
高科西路,129,28
高青路,129,19
共富新村,129,34
共康路,129,46
顾村公园,129,45
光明路,129,6
广兰路,129,49
桂林路,129,49
国际客运中心,129,16
国权路,129,23
海伦路,129,42
海天三路,129,21
汉中路,129,65
航津路,129,15
航头东,129,4
航中路,129,19
合川路,129,40
鹤沙航城,129,18
衡山路,129,21
虹口足球场,129,98
虹桥1号航站楼,129,16
虹桥2号航站楼,129,54
虹桥火车站,129,172
虹桥路,129,73
后滩,129,6
呼兰路,129,18
花木路,129,20
花桥,129,17
华宁路,129,13
华夏东路,129,24
华夏西路,129,13
华夏中路,129,1
黄陂南路,129,82
黄兴公园,129,16
黄兴路,129,24
惠南,129,32
惠南东,129,5
嘉定北,129,58
嘉定西,129,28
嘉定新城,129,28
嘉善路,129,37
剑川路,129,11
江浦公园,129,26
江浦路,129,59
江苏路,129,99
江湾体育场,129,33
江湾镇,129,47
江杨北路,129,19
江月路,129,31
交通大学,129,47
金海路,129,23
金京路,129,12
金科路,129,52
金平路,129,22
金桥路,129,51
金沙江路,129,86
金沙江西路,129,9
金运路,129,46
锦江乐园,129,79
锦绣路,129,27
静安寺,129,137
九亭,129,129
巨峰路,129,22
岚皋路,129,38
蓝村路,129,58
老西门,129,75
李子园路,129,40
莲花路,129,204
联航路,129,12
临港大道,129,32
临平路,129,41
临沂新村,129,9
灵岩南路,129,15
凌空路,129,4
凌兆新村,129,25
刘行,129,19
龙柏新村,129,22
龙漕路,129,37
龙华,129,19
龙华中路,129,30
龙溪路,129,26
龙阳路,129,91
龙耀路,129,6
隆昌路,129,23
隆德路,129,28
娄山关路,129,84
芦恒路,129,22
鲁班路,129,52
陆家浜路,129,85
陆家嘴,129,113
罗南新村,129,12
罗山路,129,16
马当路,129,36
马陆,129,13
美兰湖,129,50
民生路,129,13
闵行开发区,129,67
南陈路,129,11
南京东路,129,152
南京西路,129,118
南浦大桥,129,37
南翔,129,47
嫩江路,129,26
宁国路,129,32
潘广路,129,11
彭浦新村,129,53
浦电路,129,83
浦东大道,129,47
浦东国际机场,129,16
浦江镇,129,14
浦三路,129,18
七宝,129,118
祁华路,129,2
祁连山路,129,29
祁连山南路,129,31
曲阜路,129,52
曲阳路,129,35
人民广场,129,226
三林,129,30
三林东,129,20
三门路,129,8
陕西南路,129,224
商城路,129,55
上大路,129,16
上海大学站,129,42
上海动物园,129,33
上海儿童医学中心,129,25
上海火车站,129,313
上海科技馆,129,49
上海马戏城,129,40
上海南站,129,231
上海汽车城,129,6
上海赛车场,129,170
上海体育场,129,58
上海体育馆,129,65
上海图书馆,129,18
上海西站,129,23
上海野生动物园,129,10
上海游泳馆,129,22
上南路,129,15
佘山,129,28
申江路,129,12
沈杜公路,129,81
石龙路,129,26
世纪大道,129,105
世纪公园,129,44
市光路,129,25
书院,129,5
水产路,129,11
水城路,129,23
四川北路,129,51
四平路,129,60
泗泾,129,59
松江大学城,129,43
松江体育中心,129,24
松江新城,129,39
淞浜路,129,16
淞发路,129,9
淞虹路,129,98
宋园路,129,38
唐镇,129,47
塘桥,129,67
桃浦新村,129,33
提篮桥,129,20
天潼路,129,65
铁力路,129,8
通河新村,129,72
同济大学,129,36
外高桥保税区北,129,12
外高桥保税区南,129,32
外环路,129,27
威宁路,129,49
文井路,129,1
汶水路,129,47
五角场,129,36
五莲路,129,23
五洲大道,129,4
武宁路,129,15
武威路,129,6
西藏北路,129,58
西藏南路,129,97
翔殷路,129,42
小南门,129,39
莘庄,129,201
新场,129,6
新村路,129,40
新江湾城,129,10
新天地,129,27
新闸路,129,34
星中路,129,17
行知路,129,37
徐家汇,129,222
徐泾东,129,126
延安西路,129,52
延长路,129,89
延吉中路,129,33
杨高北路,129,3
杨高南路,129,24
杨高中路,129,52
杨树浦路,129,57
杨思,129,46
耀华路,129,36
伊犁路,129,29
宜山路,129,105
殷高东路,129,3
殷高西路,129,52
银都路,129,31
邮电新村,129,44
友谊路,129,18
友谊西路,129,11
御桥,129,28
豫园,129,44
源深体育中心,129,21
远东大道,129,4
云锦路,129,5
云山路,129,28
云台路,129,18
张华浜,129,6
张江高科,129,49
兆丰路,129,19
肇嘉浜路,129,87
真北路,129,26
真如,129,23
镇坪路,129,71
中春路,129,15
中华艺术宫,129,2
中山北路,129,60
中山公园,129,160
中潭路,129,45
中兴路,129,30
周浦东,129,11
洲海路,129,18
颛桥,129,34
紫藤路,129,6
醉白池,129,31
爱国路,130,14
安亭,130,27
鞍山新村,130,16
白银路,130,27
宝安公路,130,33
宝山路,130,38
宝杨路,130,11
北桥,130,20
北新泾,130,58
北洋泾路,130,32
博兴路,130,24
曹杨路,130,96
漕宝路,130,76
漕河泾开发区,130,81
漕溪路,130,24
昌吉东路,130,2
昌平路,130,44
长江南路,130,20
长清路,130,22
长寿路,130,78
常熟路,130,89
场中路,130,28
成山路,130,49
赤峰路,130,44
川沙,130,34
创新中路,130,5
春申路,130,7
打浦桥,130,88
大柏树,130,49
大场镇,130,10
大渡河路,130,20
大华三路,130,35
大连路,130,61
大木桥路 ,130,48
大世界,130,51
德平路,130,34
滴水湖,130,6
东安路,130,132
东宝兴路,130,38
东昌路,130,104
东川路,130,26
东方体育中心,130,4
东靖路,130,8
东陆路,130,10
东明路,130,16
洞泾,130,40
芳华路,130,52
丰庄,130,15
枫桥路,130,43
复兴岛,130,1
富锦路,130,51
港城路,130,9
高科西路,130,24
高青路,130,12
共富新村,130,48
共康路,130,37
顾村公园,130,78
光明路,130,26
广兰路,130,50
桂林路,130,49
国际客运中心,130,6
国权路,130,24
海伦路,130,62
海天三路,130,5
汉中路,130,58
航津路,130,20
航头东,130,4
航中路,130,17
合川路,130,38
鹤沙航城,130,16
衡山路,130,21
虹口足球场,130,101
虹桥1号航站楼,130,11
虹桥2号航站楼,130,61
虹桥火车站,130,106
虹桥路,130,69
后滩,130,4
呼兰路,130,22
花木路,130,22
花桥,130,35
华宁路,130,11
华夏东路,130,31
华夏西路,130,16
华夏中路,130,1
黄陂南路,130,66
黄兴公园,130,17
黄兴路,130,33
惠南,130,37
惠南东,130,3
嘉定北,130,43
嘉定西,130,30
嘉定新城,130,36
嘉善路,130,34
剑川路,130,12
江浦公园,130,38
江浦路,130,65
江苏路,130,116
江湾体育场,130,50
江湾镇,130,54
江杨北路,130,18
江月路,130,33
交通大学,130,52
金海路,130,21
金京路,130,12
金科路,130,56
金平路,130,14
金桥路,130,36
金沙江路,130,57
金沙江西路,130,12
金运路,130,48
锦江乐园,130,69
锦绣路,130,32
静安寺,130,177
九亭,130,87
巨峰路,130,25
岚皋路,130,31
蓝村路,130,45
老西门,130,67
李子园路,130,34
莲花路,130,163
联航路,130,26
临港大道,130,5
临平路,130,31
临沂新村,130,12
灵岩南路,130,13
凌空路,130,8
凌兆新村,130,22
刘行,130,22
龙柏新村,130,28
龙漕路,130,30
龙华,130,11
龙华中路,130,14
龙溪路,130,14
龙阳路,130,93
龙耀路,130,4
隆昌路,130,20
隆德路,130,23
娄山关路,130,98
芦恒路,130,54
鲁班路,130,39
陆家浜路,130,91
陆家嘴,130,143
罗南新村,130,11
罗山路,130,16
马当路,130,36
马陆,130,9
美兰湖,130,43
民生路,130,27
闵行开发区,130,13
南陈路,130,15
南京东路,130,148
南京西路,130,110
南浦大桥,130,41
南翔,130,66
嫩江路,130,26
宁国路,130,26
潘广路,130,12
彭浦新村,130,88
浦电路,130,99
浦东大道,130,47
浦东国际机场,130,33
浦江镇,130,19
浦三路,130,10
七宝,130,83
祁华路,130,6
祁连山路,130,32
祁连山南路,130,24
曲阜路,130,19
曲阳路,130,47
人民广场,130,221
三林,130,38
三林东,130,17
三门路,130,16
陕西南路,130,194
商城路,130,59
上大路,130,12
上海大学站,130,40
上海动物园,130,16
上海儿童医学中心,130,23
上海火车站,130,382
上海科技馆,130,58
上海马戏城,130,58
上海南站,130,126
上海汽车城,130,6
上海赛车场,130,149
上海体育场,130,58
上海体育馆,130,76
上海图书馆,130,31
上海西站,130,31
上海野生动物园,130,17
上海游泳馆,130,10
上南路,130,16
佘山,130,59
申江路,130,5
沈杜公路,130,131
石龙路,130,21
世纪大道,130,115
世纪公园,130,33
市光路,130,29
书院,130,2
水产路,130,8
水城路,130,23
四川北路,130,44
四平路,130,33
泗泾,130,49
松江大学城,130,72
松江南站,130,2
松江体育中心,130,32
松江新城,130,11
淞浜路,130,28
淞发路,130,4
淞虹路,130,61
宋园路,130,18
唐镇,130,28
塘桥,130,74
桃浦新村,130,24
提篮桥,130,9
天潼路,130,61
铁力路,130,12
通河新村,130,49
同济大学,130,26
外高桥保税区北,130,7
外高桥保税区南,130,12
外环路,130,32
威宁路,130,55
文井路,130,5
汶水路,130,44
五角场,130,20
五莲路,130,28
五洲大道,130,6
武宁路,130,19
武威路,130,7
西藏北路,130,54
西藏南路,130,79
翔殷路,130,26
小南门,130,39
莘庄,130,194
新场,130,23
新村路,130,53
新江湾城,130,15
新天地,130,52
新闸路,130,38
星中路,130,25
行知路,130,47
徐家汇,130,198
徐泾东,130,109
延安西路,130,66
延长路,130,102
延吉中路,130,37
杨高北路,130,17
杨高南路,130,37
杨高中路,130,79
杨树浦路,130,46
杨思,130,36
耀华路,130,50
伊犁路,130,33
宜山路,130,113
殷高东路,130,2
殷高西路,130,58
银都路,130,25
邮电新村,130,23
友谊路,130,15
友谊西路,130,7
御桥,130,33
豫园,130,55
源深体育中心,130,15
远东大道,130,7
云锦路,130,10
云山路,130,22
云台路,130,22
张华浜,130,3
张江高科,130,62
兆丰路,130,10
肇嘉浜路,130,92
真北路,130,22
真如,130,32
镇坪路,130,79
中春路,130,9
中华艺术宫,130,14
中山北路,130,48
中山公园,130,149
中潭路,130,48
中兴路,130,35
周浦东,130,27
洲海路,130,6
颛桥,130,31
紫藤路,130,4
醉白池,130,14
爱国路,131,17
安亭,131,41
鞍山新村,131,45
白银路,131,16
宝安公路,131,31
宝山路,131,27
宝杨路,131,11
北桥,131,36
北新泾,131,64
北洋泾路,131,15
博兴路,131,23
曹杨路,131,116
漕宝路,131,74
漕河泾开发区,131,77
漕溪路,131,27
昌吉东路,131,5
昌平路,131,49
长江南路,131,25
长清路,131,24
长寿路,131,83
常熟路,131,101
场中路,131,28
成山路,131,40
赤峰路,131,27
川沙,131,37
创新中路,131,5
春申路,131,3
打浦桥,131,87
大柏树,131,43
大场镇,131,8
大渡河路,131,16
大华三路,131,37
大连路,131,51
大木桥路 ,131,31
大世界,131,47
德平路,131,32
滴水湖,131,18
东安路,131,148
东宝兴路,131,44
东昌路,131,84
东川路,131,29
东方体育中心,131,6
东靖路,131,15
东陆路,131,5
东明路,131,20
洞泾,131,30
芳华路,131,57
丰庄,131,23
枫桥路,131,34
复兴岛,131,3
富锦路,131,49
港城路,131,13
高科西路,131,17
高青路,131,19
共富新村,131,37
共康路,131,56
顾村公园,131,66
光明路,131,10
广兰路,131,66
桂林路,131,66
国际客运中心,131,11
国权路,131,18
海伦路,131,59
海天三路,131,4
汉中路,131,69
航津路,131,19
航头东,131,2
航中路,131,12
合川路,131,40
鹤沙航城,131,14
衡山路,131,25
虹口足球场,131,73
虹桥1号航站楼,131,20
虹桥2号航站楼,131,28
虹桥火车站,131,85
虹桥路,131,74
后滩,131,3
呼兰路,131,16
花木路,131,11
花桥,131,15
华宁路,131,15
华夏东路,131,20
华夏西路,131,12
黄陂南路,131,74
黄兴公园,131,15
黄兴路,131,47
惠南,131,29
惠南东,131,3
嘉定北,131,86
嘉定西,131,26
嘉定新城,131,29
嘉善路,131,47
剑川路,131,11
江浦公园,131,29
江浦路,131,53
江苏路,131,112
江湾体育场,131,45
江湾镇,131,52
江杨北路,131,21
江月路,131,16
交通大学,131,53
金海路,131,19
金京路,131,15
金科路,131,48
金平路,131,26
金桥路,131,35
金沙江路,131,45
金沙江西路,131,4
金运路,131,56
锦江乐园,131,48
锦绣路,131,27
静安寺,131,196
九亭,131,110
巨峰路,131,22
岚皋路,131,26
蓝村路,131,42
老西门,131,55
李子园路,131,32
莲花路,131,154
联航路,131,18
临港大道,131,6
临平路,131,50
临沂新村,131,6
灵岩南路,131,14
凌空路,131,16
凌兆新村,131,28
刘行,131,15
龙柏新村,131,32
龙漕路,131,45
龙华,131,14
龙华中路,131,11
龙溪路,131,16
龙阳路,131,99
龙耀路,131,8
隆昌路,131,21
隆德路,131,30
娄山关路,131,110
芦恒路,131,54
鲁班路,131,33
陆家浜路,131,81
陆家嘴,131,133
罗南新村,131,13
罗山路,131,19
马当路,131,37
马陆,131,22
美兰湖,131,32
民生路,131,17
闵行开发区,131,56
南陈路,131,13
南京东路,131,151
南京西路,131,137
南浦大桥,131,33
南翔,131,65
嫩江路,131,29
宁国路,131,19
潘广路,131,10
彭浦新村,131,77
浦电路,131,68
浦东大道,131,51
浦东国际机场,131,44
浦江镇,131,19
浦三路,131,15
七宝,131,104
祁华路,131,1
祁连山路,131,15
祁连山南路,131,23
曲阜路,131,28
曲阳路,131,26
人民广场,131,229
三林,131,28
三林东,131,15
三门路,131,13
陕西南路,131,193
商城路,131,54
上大路,131,16
上海大学站,131,25
上海动物园,131,22
上海儿童医学中心,131,24
上海火车站,131,363
上海科技馆,131,49
上海马戏城,131,34
上海南站,131,166
上海汽车城,131,9
上海赛车场,131,10
上海体育场,131,83
上海体育馆,131,76
上海图书馆,131,20
上海西站,131,50
上海野生动物园,131,10
上海游泳馆,131,26
上南路,131,15
佘山,131,34
申江路,131,8
沈杜公路,131,85
石龙路,131,30
世纪大道,131,132
世纪公园,131,33
市光路,131,16
书院,131,4
水产路,131,18
水城路,131,28
四川北路,131,46
四平路,131,42
泗泾,131,43
松江大学城,131,53
松江南站,131,8
松江体育中心,131,29
松江新城,131,33
淞浜路,131,19
淞发路,131,12
淞虹路,131,96
宋园路,131,30
唐镇,131,43
塘桥,131,53
桃浦新村,131,48
提篮桥,131,20
天潼路,131,64
铁力路,131,5
通河新村,131,66
同济大学,131,36
外高桥保税区北,131,11
外高桥保税区南,131,13
外环路,131,29
威宁路,131,46
文井路,131,9
汶水路,131,37
五角场,131,26
五莲路,131,15
五洲大道,131,21
武宁路,131,14
武威路,131,5
西藏北路,131,50
西藏南路,131,103
翔殷路,131,37
小南门,131,41
莘庄,131,211
新场,131,3
新村路,131,48
新江湾城,131,15
新天地,131,25
新闸路,131,45
星中路,131,18
行知路,131,42
徐家汇,131,230
徐泾东,131,148
延安西路,131,58
延长路,131,91
延吉中路,131,28
杨高北路,131,11
杨高南路,131,28
杨高中路,131,59
杨树浦路,131,43
杨思,131,29
耀华路,131,49
伊犁路,131,37
宜山路,131,107
殷高东路,131,3
殷高西路,131,34
银都路,131,21
邮电新村,131,28
友谊路,131,14
友谊西路,131,13
御桥,131,22
豫园,131,55
源深体育中心,131,21
远东大道,131,2
云锦路,131,2
云山路,131,24
云台路,131,22
张江高科,131,57
兆丰路,131,8
肇嘉浜路,131,102
真北路,131,15
真如,131,23
镇坪路,131,58
中春路,131,19
中华艺术宫,131,3
中山北路,131,62
中山公园,131,145
中潭路,131,28
中兴路,131,20
周浦东,131,28
洲海路,131,13
颛桥,131,37
紫藤路,131,2
醉白池,131,23
爱国路,132,9
安亭,132,48
鞍山新村,132,29
白银路,132,12
宝安公路,132,23
宝山路,132,33
宝杨路,132,10
北桥,132,23
北新泾,132,49
北洋泾路,132,22
博兴路,132,22
曹杨路,132,102
漕宝路,132,88
漕河泾开发区,132,59
漕溪路,132,18
昌吉东路,132,1
昌平路,132,54
长江南路,132,32
长清路,132,27
长寿路,132,91
常熟路,132,82
场中路,132,31
成山路,132,34
赤峰路,132,26
川沙,132,50
创新中路,132,5
春申路,132,19
打浦桥,132,105
大柏树,132,48
大场镇,132,7
大渡河路,132,28
大华三路,132,43
大连路,132,50
大木桥路 ,132,39
大世界,132,43
德平路,132,31
滴水湖,132,16
东安路,132,126
东宝兴路,132,27
东昌路,132,80
东川路,132,46
东方体育中心,132,11
东靖路,132,12
东陆路,132,5
东明路,132,18
洞泾,132,32
芳华路,132,56
丰庄,132,30
枫桥路,132,35
复兴岛,132,4
富锦路,132,37
港城路,132,4
高科西路,132,23
高青路,132,12
共富新村,132,69
共康路,132,49
顾村公园,132,57
光明路,132,4
广兰路,132,48
桂林路,132,80
国际客运中心,132,16
国权路,132,22
海伦路,132,58
海天三路,132,8
汉中路,132,58
航津路,132,16
航头东,132,7
航中路,132,21
合川路,132,37
鹤沙航城,132,14
衡山路,132,35
虹口足球场,132,85
虹桥1号航站楼,132,11
虹桥2号航站楼,132,52
虹桥火车站,132,109
虹桥路,132,64
后滩,132,1
呼兰路,132,21
花木路,132,32
花桥,132,27
华宁路,132,17
华夏东路,132,27
华夏西路,132,13
黄陂南路,132,82
黄兴公园,132,18
黄兴路,132,35
惠南,132,32
惠南东,132,7
嘉定北,132,91
嘉定西,132,37
嘉定新城,132,32
嘉善路,132,45
剑川路,132,12
江浦公园,132,35
江浦路,132,54
江苏路,132,144
江湾体育场,132,50
江湾镇,132,42
江杨北路,132,27
江月路,132,23
交通大学,132,40
金海路,132,38
金京路,132,10
金科路,132,59
金平路,132,26
金桥路,132,32
金沙江路,132,44
金沙江西路,132,10
金运路,132,42
锦江乐园,132,54
锦绣路,132,29
静安寺,132,177
九亭,132,105
巨峰路,132,22
岚皋路,132,28
蓝村路,132,50
老西门,132,56
李子园路,132,40
莲花路,132,198
联航路,132,12
临港大道,132,30
临平路,132,53
临沂新村,132,17
灵岩南路,132,14
凌空路,132,5
凌兆新村,132,22
刘行,132,20
龙柏新村,132,35
龙漕路,132,43
龙华,132,27
龙华中路,132,17
龙溪路,132,21
龙阳路,132,83
龙耀路,132,6
隆昌路,132,18
隆德路,132,34
娄山关路,132,105
芦恒路,132,30
鲁班路,132,34
陆家浜路,132,71
陆家嘴,132,146
罗南新村,132,11
罗山路,132,14
马当路,132,33
马陆,132,19
美兰湖,132,34
民生路,132,27
闵行开发区,132,36
南陈路,132,15
南京东路,132,174
南京西路,132,113
南浦大桥,132,41
南翔,132,49
嫩江路,132,27
宁国路,132,33
潘广路,132,4
彭浦新村,132,90
浦电路,132,86
浦东大道,132,38
浦东国际机场,132,35
浦江镇,132,18
浦三路,132,14
七宝,132,88
祁华路,132,5
祁连山路,132,31
祁连山南路,132,20
曲阜路,132,43
曲阳路,132,27
人民广场,132,227
三林,132,35
三林东,132,19
三门路,132,5
陕西南路,132,174
商城路,132,63
上大路,132,14
上海大学站,132,27
上海动物园,132,33
上海儿童医学中心,132,26
上海火车站,132,337
上海科技馆,132,58
上海马戏城,132,42
上海南站,132,208
上海汽车城,132,7
上海赛车场,132,169
上海体育场,132,54
上海体育馆,132,65
上海图书馆,132,23
上海西站,132,22
上海野生动物园,132,10
上海游泳馆,132,21
上南路,132,18
佘山,132,43
申江路,132,4
沈杜公路,132,48
石龙路,132,42
世纪大道,132,83
世纪公园,132,27
市光路,132,33
书院,132,2
水产路,132,11
水城路,132,24
四川北路,132,37
四平路,132,30
泗泾,132,46
松江大学城,132,58
松江南站,132,5
松江体育中心,132,29
松江新城,132,25
